Strain	Latitude	Longitude	Day	Month	Year	Source	Country	Province	City	TP2	Date	YearMonth	YearWeek
Scotland/EDB13805/2020	55.9501953	-3.1875629	23	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-23	2020-12	2020-52
Switzerland/un-ETHZ-430101/2020	51.5001526	-0.126236	25	12	2020	Cow_Farm	Switzerland	0	0	1	2020-12-25	2020-12	2020-52
Slovakia/CeMM3327/2020	48.8939476	18.0378494	22	12	2020	Cow_Farm	Slovakia	Tren?<ed>n	0	1	2020-12-22	2020-12	2020-52
Netherlands/LI-RIVM-21305/2020	50.975752	5.335691	23	12	2020	Cow_Farm	Netherlands	Limburg	0	1	2020-12-23	2020-12	2020-52
Scotland/OXON-F44D46/2020	55.9501953	-3.1875629	21	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-21	2020-12	2020-52
Slovakia/UKBA-1023/2020	48.8939476	18.0378494	22	12	2020	Cow_Farm	Slovakia	Tren?<ed>n	0	1	2020-12-22	2020-12	2020-52
Netherlands/GE-RIVM-20792/2020	52.0617256	5.9390802	24	12	2020	Cow_Farm	Netherlands	Gelderland	0	1	2020-12-24	2020-12	2020-52
Scotland/EDB13457/2020	55.9501953	-3.1875629	25	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-25	2020-12	2020-52
Scotland/CVR6234/2020	55.9501953	-3.1875629	21	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-21	2020-12	2020-52
Wales/PHWC-4AD784/2020	51.481308	-3.1804979	23	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-23	2020-12	2020-52
Wales/ALDP-CE178C/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Slovakia/CeMM3336/2020	48.8939476	18.0378494	22	12	2020	Cow_Farm	Slovakia	Tren?<ed>n	0	1	2020-12-22	2020-12	2020-52
Luxembourg/LNS4661498/2020	49.889965	5.457335	27	12	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-12-27	2020-12	2020-52
Portugal/IGC_g296/2020	38.7070084	-9.1356411	26	12	2020	Cow_Farm	Portugal	Lisbon	Cascais	1	2020-12-26	2020-12	2020-52
Netherlands/GE-EMC-483/2020	52.0617256	5.9390802	24	12	2020	Cow_Farm	Netherlands	Gelderland	0	1	2020-12-24	2020-12	2020-52
Wales/PHWC-4B135C/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Spain/NC-IBV-98013142/2020	42.6680717	-1.646924	23	12	2020	Cow_Farm	Spain	Navarra	Pamplona	1	2020-12-23	2020-12	2020-52
Wales/QEUH-D12192/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Italy/CAM-TIGEM-174/2020	40.8605804	14.8440666	21	12	2020	Cow_Farm	Italy	Campania	0	1	2020-12-21	2020-12	2020-52
Germany/SN-ChVir21664/2020	51.0523453	13.3484688	21	12	2020	Cow_Farm	Germany	Saxony	0	1	2020-12-21	2020-12	2020-52
Spain/VC-IBV-98012534/2020	39.3902435	-0.543139	22	12	2020	Cow_Farm	Spain	Comunitat Valenciana	Valencia	1	2020-12-22	2020-12	2020-52
Wales/PHWC-4B1064/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Netherlands/GE-RIVM-20709/2020	52.0617256	5.9390802	22	12	2020	Cow_Farm	Netherlands	Gelderland	0	1	2020-12-22	2020-12	2020-52
Italy/ABR-IZSGC-TE360207/2020	42.2274933	13.8549938	22	12	2020	Cow_Farm	Italy	Abruzzo	0	1	2020-12-22	2020-12	2020-52
Portugal/IGC_g288/2020	38.5245857	-8.8931532	26	12	2020	Cow_Farm	Portugal	Set<fa>bal	Grandola	1	2020-12-26	2020-12	2020-52
Sweden/20-53851/2020	58.3167686	12.8683529	21	12	2020	Cow_Farm	Sweden	Vastra Gotaland	0	1	2020-12-21	2020-12	2020-52
Spain/CN-IBV-97016170/2020	28.2905235	-16.5566196	24	12	2020	Cow_Farm	Spain	Canary Islands	Moya	1	2020-12-24	2020-12	2020-52
Wales/PHWC-4AEB4B/2020	51.481308	-3.1804979	26	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-26	2020-12	2020-52
Wales/PHWC-4B233D/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Spain/CT-IBV-98013068/2020	41.7979813	1.528533	22	12	2020	Cow_Farm	Spain	Catalunya	Badalona	1	2020-12-22	2020-12	2020-52
Switzerland/VS-ETHZ-420692/2020	46.260448	7.712266	24	12	2020	Cow_Farm	Switzerland	Valais	0	1	2020-12-24	2020-12	2020-52
Wales/PHWC-4AF764/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Netherlands/NH-RIVM-20987/2020	52.5769081	4.924386	22	12	2020	Cow_Farm	Netherlands	North Holland	0	1	2020-12-22	2020-12	2020-52
Ireland/D-NVRL-20IRL11733/2020	53.3440971	-6.2674861	22	12	2020	Cow_Farm	Ireland	Dublin	0	1	2020-12-22	2020-12	2020-52
Netherlands/ZH-EMC-1311/2020	51.9377823	4.462554	23	12	2020	Cow_Farm	Netherlands	South Holland	0	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4B23A6/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Wales/PHWC-4A6DD4/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Italy/ABR-IZSGC-TE360548/2020	42.2274933	13.8549938	21	12	2020	Cow_Farm	Italy	Abruzzo	0	1	2020-12-21	2020-12	2020-52
Wales/PHWC-4ACDA1/2020	51.481308	-3.1804979	23	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4B13E3/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Netherlands/LI-MUMC-344/2020	50.975752	5.335691	26	12	2020	Cow_Farm	Netherlands	Limburg	Sittard-Geleen	1	2020-12-26	2020-12	2020-52
Wales/PHWC-4AD371/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Spain/VC-IBV-98012500/2020	39.3902435	-0.543139	22	12	2020	Cow_Farm	Spain	Comunitat Valenciana	Valencia	1	2020-12-22	2020-12	2020-52
Switzerland/ZH-ETHZ-430818/2020	47.3670006	8.5500002	25	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-25	2020-12	2020-52
Portugal/IGC_g148/2020	38.5245857	-8.8931532	23	12	2020	Cow_Farm	Portugal	Set<fa>bal	Sesimbra	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4AF9D7/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Wales/PHWC-4ADA12/2020	51.481308	-3.1804979	24	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-24	2020-12	2020-52
Italy/ABR-IZSGC-TE365560/2020	42.2274933	13.8549938	23	12	2020	Cow_Farm	Italy	Abruzzo	0	1	2020-12-23	2020-12	2020-52
Switzerland/ZH-ETHZ-430838/2020	47.3670006	8.5500002	25	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-25	2020-12	2020-52
Italy/LAZ-INMI-137/2020	41.9806786	12.7668772	21	12	2020	Cow_Farm	Italy	Lazio	0	1	2020-12-21	2020-12	2020-52
Netherlands/OV-RIVM-21006/2020	52.444561	6.4417748	22	12	2020	Cow_Farm	Netherlands	Overijssel	0	1	2020-12-22	2020-12	2020-52
Portugal/IGC_g295/2020	38.5245857	-8.8931532	26	12	2020	Cow_Farm	Portugal	Set<fa>bal	Almada	1	2020-12-26	2020-12	2020-52
Wales/ALDP-CE1212/2020	51.481308	-3.1804979	24	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-24	2020-12	2020-52
Scotland/QEUH-CC3D7F/2020	55.9501953	-3.1875629	21	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-21	2020-12	2020-52
Switzerland/NE-ETHZ-420561/2020	46.9920044	6.9309211	22	12	2020	Cow_Farm	Switzerland	Neuch<e2>tel	0	1	2020-12-22	2020-12	2020-52
Luxembourg/LNS1110341/2020	49.889965	5.457335	23	12	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4A8561/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Iceland/4257/2020	64.1472092	-21.9424	21	12	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-12-21	2020-12	2020-52
Netherlands/OV-RIVM-21735/2020	52.444561	6.4417748	24	12	2020	Cow_Farm	Netherlands	Overijssel	0	1	2020-12-24	2020-12	2020-52
Portugal/PT2142/2020	55.8761482	12.3121624	22	12	2020	Cow_Farm	Portugal	0	0	1	2020-12-22	2020-12	2020-52
Wales/PHWC-4A865F/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Italy/CAM-TIGEM-1368/2020	40.8605804	14.8440666	27	12	2020	Cow_Farm	Italy	Campania	0	1	2020-12-27	2020-12	2020-52
Netherlands/NB-RIVM-21218/2020	51.5611725	5.1849928	24	12	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-12-24	2020-12	2020-52
Luxembourg/LNS0486612/2020	49.889965	5.457335	21	12	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-12-21	2020-12	2020-52
Switzerland/SZ-ETHZ-430825/2020	47.0210342	8.6536007	25	12	2020	Cow_Farm	Switzerland	Schwyz	0	1	2020-12-25	2020-12	2020-52
Wales/PHWC-4AD70C/2020	51.481308	-3.1804979	23	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-23	2020-12	2020-52
Italy/CAM-COTUGNO-11204/2020	40.8605804	14.8440666	21	12	2020	Cow_Farm	Italy	Campania	0	1	2020-12-21	2020-12	2020-52
Switzerland/SZ-ETHZ-430283/2020	47.0210342	8.6536007	27	12	2020	Cow_Farm	Switzerland	Schwyz	0	1	2020-12-27	2020-12	2020-52
Poland/426601621_diag1_gx1/2020	51.0898361	16.4115143	22	12	2020	Cow_Farm	Poland	Dolno?l?skie	0	1	2020-12-22	2020-12	2020-52
Switzerland/un-UHB-716224001/2020	51.5001526	-0.126236	21	12	2020	Cow_Farm	Switzerland	0	0	1	2020-12-21	2020-12	2020-52
Switzerland/VS-ETHZ-430012/2020	46.260448	7.712266	25	12	2020	Cow_Farm	Switzerland	Valais	0	1	2020-12-25	2020-12	2020-52
Sweden/20-13143/2020	59.3327866	18.0644875	23	12	2020	Cow_Farm	Sweden	Stockholm	0	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4AB14C/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Italy/CAM-CRGS-340/2020	40.8605804	14.8440666	23	12	2020	Cow_Farm	Italy	Campania	0	1	2020-12-23	2020-12	2020-52
Scotland/CVR6397/2020	55.9501953	-3.1875629	27	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-27	2020-12	2020-52
NorthMacedonia/29496/2020	41.098295	21.444504	26	12	2020	Cow_Farm	North Macedonia	Pelagonia	Prilep	1	2020-12-26	2020-12	2020-52
Russia/SPE-RII-MH13403S/2020	59.9384842	30.3124847	24	12	2020	Cow_Farm	Russia	Saint-Petersburg	Saint-Petersburg	1	2020-12-24	2020-12	2020-52
Wales/PHWC-4AF9C8/2020	51.481308	-3.1804979	23	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4B0CDA/2020	51.481308	-3.1804979	24	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-24	2020-12	2020-52
Spain/VC-IBV-98012584/2020	39.3902435	-0.543139	22	12	2020	Cow_Farm	Spain	Comunitat Valenciana	Valencia	1	2020-12-22	2020-12	2020-52
Wales/PHWC-4AD195/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Spain/NC-IBV-98013116/2020	42.6680717	-1.646924	24	12	2020	Cow_Farm	Spain	Navarra	Pamplona	1	2020-12-24	2020-12	2020-52
Netherlands/NB-EMC-543/2020	51.5611725	5.1849928	21	12	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-12-21	2020-12	2020-52
Netherlands/un-EMC-844/2020	56.2487679	9.3879137	23	12	2020	Cow_Farm	Netherlands	0	0	1	2020-12-23	2020-12	2020-52
Slovakia/CeMM3358/2020	48.8939476	18.0378494	22	12	2020	Cow_Farm	Slovakia	Tren?<ed>n	0	1	2020-12-22	2020-12	2020-52
Italy/LAZ-INMI-130/2020	41.9806786	12.7668772	23	12	2020	Cow_Farm	Italy	Lazio	0	1	2020-12-23	2020-12	2020-52
Netherlands/un-EMC-840/2020	55.438162	11.716534	27	12	2020	Cow_Farm	Netherlands	0	0	1	2020-12-27	2020-12	2020-52
Switzerland/ZH-ETHZ-430846/2020	47.3670006	8.5500002	25	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-25	2020-12	2020-52
Switzerland/SO-ETHZ-420732/2020	47.2069588	7.5333118	24	12	2020	Cow_Farm	Switzerland	Solothurn	0	1	2020-12-24	2020-12	2020-52
Wales/PHWC-4B0672/2020	51.481308	-3.1804979	24	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-24	2020-12	2020-52
Sweden/20-13138/2020	59.3327866	18.0644875	23	12	2020	Cow_Farm	Sweden	Stockholm	0	1	2020-12-23	2020-12	2020-52
Scotland/EDB11637/2020	55.9501953	-3.1875629	21	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-21	2020-12	2020-52
Switzerland/SH-ETHZ-430316/2020	47.6975441	8.6351728	27	12	2020	Cow_Farm	Switzerland	Schaffhausen	0	1	2020-12-27	2020-12	2020-52
Switzerland/TG-ETHZ-430969/2020	47.57414	9.05158	27	12	2020	Cow_Farm	Switzerland	Thurgau	0	1	2020-12-27	2020-12	2020-52
Wales/PHWC-4AD6E1/2020	51.481308	-3.1804979	23	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-23	2020-12	2020-52
Ireland/MO-NVRL-80IRL69593/2020	53.759716	-9.1171837	22	12	2020	Cow_Farm	Ireland	Mayo	0	1	2020-12-22	2020-12	2020-52
Russia/SPE-RII-MH13407S/2020	59.9384842	30.3124847	24	12	2020	Cow_Farm	Russia	Saint-Petersburg	Saint-Petersburg	1	2020-12-24	2020-12	2020-52
Italy/CAM-TIGEM-1344/2020	40.8605804	14.8440666	26	12	2020	Cow_Farm	Italy	Campania	0	1	2020-12-26	2020-12	2020-52
Wales/PHWC-4B1116/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Portugal/PT2117/2020	55.8761482	12.3121624	26	12	2020	Cow_Farm	Portugal	0	0	1	2020-12-26	2020-12	2020-52
Netherlands/LI-MUMC-249/2020	50.975752	5.335691	27	12	2020	Cow_Farm	Netherlands	Limburg	Stein	1	2020-12-27	2020-12	2020-52
Slovakia/UKBA-1017/2020	48.8939476	18.0378494	22	12	2020	Cow_Farm	Slovakia	Tren?<ed>n	0	1	2020-12-22	2020-12	2020-52
Netherlands/NB-RIVM-21220/2020	51.5611725	5.1849928	21	12	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-12-21	2020-12	2020-52
Spain/IB-IBV-99011583/2020	39.6133423	2.9568491	21	12	2020	Cow_Farm	Spain	Balear Islands	Menorca	1	2020-12-21	2020-12	2020-52
Wales/PHWC-4A8604/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Slovakia/CeMM3345/2020	48.8939476	18.0378494	22	12	2020	Cow_Farm	Slovakia	Tren?<ed>n	0	1	2020-12-22	2020-12	2020-52
Wales/PHWC-4B25BF/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Scotland/QEUH-CC25C3/2020	55.9501953	-3.1875629	21	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-21	2020-12	2020-52
Netherlands/OV-RIVM-21012/2020	52.444561	6.4417748	22	12	2020	Cow_Farm	Netherlands	Overijssel	0	1	2020-12-22	2020-12	2020-52
Netherlands/UT-RIVM-21116/2020	52.0916824	5.1203632	23	12	2020	Cow_Farm	Netherlands	Utrecht	0	1	2020-12-23	2020-12	2020-52
Portugal/IGC_g230/2020	38.7070084	-9.1356411	24	12	2020	Cow_Farm	Portugal	Lisbon	Mafra	1	2020-12-24	2020-12	2020-52
Netherlands/UT-RIVM-21115/2020	52.0916824	5.1203632	22	12	2020	Cow_Farm	Netherlands	Utrecht	0	1	2020-12-22	2020-12	2020-52
Portugal/IGC_g112/2020	38.7070084	-9.1356411	23	12	2020	Cow_Farm	Portugal	Lisbon	Amadora	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4A97B5/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Switzerland/SO-ETHZ-420743/2020	47.2069588	7.5333118	24	12	2020	Cow_Farm	Switzerland	Solothurn	0	1	2020-12-24	2020-12	2020-52
Wales/PHWC-4B0FE0/2020	51.481308	-3.1804979	27	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-27	2020-12	2020-52
Luxembourg/LNS8811428/2020	49.889965	5.457335	22	12	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-12-22	2020-12	2020-52
Portugal/IGC_g282/2020	38.7070084	-9.1356411	26	12	2020	Cow_Farm	Portugal	Lisbon	Amadora	1	2020-12-26	2020-12	2020-52
Scotland/EDB13444/2020	55.9501953	-3.1875629	27	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-27	2020-12	2020-52
Wales/PHWC-4A9779/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Italy/ABR-IZSGC-TE361430/2020	42.2274933	13.8549938	22	12	2020	Cow_Farm	Italy	Abruzzo	0	1	2020-12-22	2020-12	2020-52
Wales/PHWC-4AD46F/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Wales/PHWC-4A9885/2020	51.481308	-3.1804979	22	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-22	2020-12	2020-52
Russia/SPE-RII-MH13431S/2020	59.9384842	30.3124847	24	12	2020	Cow_Farm	Russia	Saint-Petersburg	Saint-Petersburg	1	2020-12-24	2020-12	2020-52
Switzerland/ZH-ETHZ-430188/2020	47.3670006	8.5500002	26	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-26	2020-12	2020-52
Switzerland/SZ-ETHZ-430301/2020	47.0210342	8.6536007	27	12	2020	Cow_Farm	Switzerland	Schwyz	0	1	2020-12-27	2020-12	2020-52
Scotland/CVR6385/2020	55.9501953	-3.1875629	24	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-24	2020-12	2020-52
env/Liechtenstein/CeMM2217/2020	50.6031036	9.0311127	27	12	2020	Cow_Farm	Liechtenstein	0	0	1	2020-12-27	2020-12	2020-52
Ireland/D-NVRL-AIIDB0152/2020	53.3440971	-6.2674861	22	12	2020	Cow_Farm	Ireland	Dublin	0	1	2020-12-22	2020-12	2020-52
Spain/CT-IBV-98013089/2020	41.7979813	1.528533	25	12	2020	Cow_Farm	Spain	Catalunya	Mataro	1	2020-12-25	2020-12	2020-52
Italy/CAM-TIGEM-1347/2020	40.8605804	14.8440666	26	12	2020	Cow_Farm	Italy	Campania	0	1	2020-12-26	2020-12	2020-52
Wales/PHWC-4A99A0/2020	51.481308	-3.1804979	25	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-25	2020-12	2020-52
Netherlands/UT-RIVM-21604/2020	52.0916824	5.1203632	27	12	2020	Cow_Farm	Netherlands	Utrecht	0	1	2020-12-27	2020-12	2020-52
Spain/MD-H12-02-5372/2020	40.4166908	-3.700346	23	12	2020	Cow_Farm	Spain	Madrid	0	1	2020-12-23	2020-12	2020-52
Italy/APU-IZSPB_411PT/2020	40.928005	16.743171	23	12	2020	Cow_Farm	Italy	Apulia	Barletta-Andria-Trani	1	2020-12-23	2020-12	2020-52
Spain/VC-IBV-98012524/2020	39.3902435	-0.543139	22	12	2020	Cow_Farm	Spain	Comunitat Valenciana	Valencia	1	2020-12-22	2020-12	2020-52
Netherlands/LI-MUMC-248/2020	50.975752	5.335691	27	12	2020	Cow_Farm	Netherlands	Limburg	Sittard-Geleen	1	2020-12-27	2020-12	2020-52
Iceland/5864/2020	64.1472092	-21.9424	26	12	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-12-26	2020-12	2020-52
Switzerland/SO-ETHZ-430227/2020	47.2069588	7.5333118	26	12	2020	Cow_Farm	Switzerland	Solothurn	0	1	2020-12-26	2020-12	2020-52
Scotland/CVR6696/2020	55.9501953	-3.1875629	25	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-25	2020-12	2020-52
Wales/PHWC-4A8992/2020	51.481308	-3.1804979	24	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-24	2020-12	2020-52
Wales/PHWC-4AD06B/2020	51.481308	-3.1804979	21	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-21	2020-12	2020-52
Iceland/3767/2020	64.1472092	-21.9424	23	12	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-12-23	2020-12	2020-52
Wales/PHWC-4B0065/2020	51.481308	-3.1804979	30	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-30	2020-12	2020-53
Switzerland/ZH-ETHZ-430535/2020	47.3670006	8.5500002	30	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-30	2020-12	2020-53
Switzerland/ZH-ETHZ-431490/2020	47.3670006	8.5500002	30	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-30	2020-12	2020-53
Netherlands/ZH-EMC-1272/2020	51.9377823	4.462554	30	12	2020	Cow_Farm	Netherlands	South Holland	0	1	2020-12-30	2020-12	2020-53
Wales/PHWC-4B42D4/2020	51.481308	-3.1804979	31	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-31	2020-12	2020-53
Wales/PHWC-4AE404/2020	51.481308	-3.1804979	31	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-31	2020-12	2020-53
Norway/7409/2020	60.058649	9.669657	30	12	2020	Cow_Farm	Norway	Viken	0	1	2020-12-30	2020-12	2020-53
Spain/RI-IBV-99016025/2020	42.2748337	-2.517031	28	12	2020	Cow_Farm	Spain	La Rioja	Villamediana de Iregua	1	2020-12-28	2020-12	2020-53
Norway/7090/2020	59.9138222	10.7387409	30	12	2020	Cow_Farm	Norway	Oslo	0	1	2020-12-30	2020-12	2020-53
Wales/PHWC-4AF861/2020	51.481308	-3.1804979	29	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-29	2020-12	2020-53
Switzerland/ZH-ETHZ-430750/2020	47.3670006	8.5500002	31	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-31	2020-12	2020-53
Luxembourg/LNS8891812/2020	49.889965	5.457335	28	12	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-12-28	2020-12	2020-53
Netherlands/UT-RIVM-21190/2020	52.0916824	5.1203632	28	12	2020	Cow_Farm	Netherlands	Utrecht	0	1	2020-12-28	2020-12	2020-53
Spain/IB-IBV-99012759/2020	39.6133423	2.9568491	29	12	2020	Cow_Farm	Spain	Balear Islands	Palma de Mallorca	1	2020-12-29	2020-12	2020-53
Italy/CAM-TIGEM-1550/2020	40.8605804	14.8440666	28	12	2020	Cow_Farm	Italy	Campania	0	1	2020-12-28	2020-12	2020-53
Wales/ALDP-D9E1F8/2020	51.481308	-3.1804979	31	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-31	2020-12	2020-53
Iceland/6054/2020	64.1472092	-21.9424	28	12	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-12-28	2020-12	2020-53
Sweden/21-50045/2020	58.837347	17.016139	29	12	2020	Cow_Farm	Sweden	Sormland	0	1	2020-12-29	2020-12	2020-53
Wales/PHWC-4B1574/2020	51.481308	-3.1804979	28	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-28	2020-12	2020-53
Wales/ALDP-D44953/2020	51.481308	-3.1804979	28	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-28	2020-12	2020-53
Switzerland/GE-32845214/2020	46.2038116	6.1399651	31	12	2020	Cow_Farm	Switzerland	Geneva	0	1	2020-12-31	2020-12	2020-53
Switzerland/AG-ETHZ-431312/2020	47.436517	8.144788	28	12	2020	Cow_Farm	Switzerland	Aargau	0	1	2020-12-28	2020-12	2020-53
Switzerland/NE-ETHZ-431272/2020	46.9920044	6.9309211	28	12	2020	Cow_Farm	Switzerland	Neuch<e2>tel	0	1	2020-12-28	2020-12	2020-53
Netherlands/NH-RIVM-21461/2020	52.5769081	4.924386	31	12	2020	Cow_Farm	Netherlands	North Holland	0	1	2020-12-31	2020-12	2020-53
Ireland/D-NVRL-81IRL23916/2020	53.3440971	-6.2674861	28	12	2020	Cow_Farm	Ireland	Dublin	0	1	2020-12-28	2020-12	2020-53
Switzerland/VD-ETHZ-430487/2020	46.657185	6.505449	28	12	2020	Cow_Farm	Switzerland	Vaud	0	1	2020-12-28	2020-12	2020-53
Switzerland/TG-ETHZ-431183/2020	47.57414	9.05158	31	12	2020	Cow_Farm	Switzerland	Thurgau	0	1	2020-12-31	2020-12	2020-53
Scotland/QEUH-D8C852/2020	55.9501953	-3.1875629	28	12	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-12-28	2020-12	2020-53
Luxembourg/LNS2412849/2020	49.889965	5.457335	31	12	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-12-31	2020-12	2020-53
Switzerland/NE-ETHZ-431070/2020	46.9920044	6.9309211	29	12	2020	Cow_Farm	Switzerland	Neuch<e2>tel	0	1	2020-12-29	2020-12	2020-53
Switzerland/NE-ETHZ-431292/2020	46.9920044	6.9309211	28	12	2020	Cow_Farm	Switzerland	Neuch<e2>tel	0	1	2020-12-28	2020-12	2020-53
Wales/PHWC-4ADE16/2020	51.481308	-3.1804979	29	12	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-12-29	2020-12	2020-53
Switzerland/ZH-ETHZ-431024/2020	47.3670006	8.5500002	28	12	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-12-28	2020-12	2020-53
Netherlands/NH-RIVM-21370/2020	52.5769081	4.924386	28	12	2020	Cow_Farm	Netherlands	North Holland	0	1	2020-12-28	2020-12	2020-53
Netherlands/LI-MUMC-308/2020	50.975752	5.335691	30	12	2020	Cow_Farm	Netherlands	Limburg	Stein	1	2020-12-30	2020-12	2020-53
